[ 2023-07-17 16:50:24,394 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-24 20:20:04,539 ] Disconnected from gameserver
[ 2023-07-24 20:21:28,408 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:21:29,174 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 20:21:29,182 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:21:29,194 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:21:30,123 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:22:14,365 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:22:16,363 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 20:22:16,460 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 20:22:16,486 ] Disconnected from gameserver
[ 2023-07-24 20:22:16,693 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Druid Sample" )
[ 2023-07-24 20:22:16,701 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:22:16,717 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:22:17,629 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:23:06,866 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:23:08,714 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 20:23:08,818 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 20:23:08,839 ] Disconnected from gameserver
[ 2023-07-24 20:23:09,062 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Knight Sample" )
[ 2023-07-24 20:23:09,070 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:23:09,082 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:23:09,996 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:23:44,048 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:23:45,812 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 20:23:45,908 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 20:23:45,928 ] Disconnected from gameserver
[ 2023-07-24 20:23:46,125 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Paladin Sample" )
[ 2023-07-24 20:23:46,135 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:23:46,151 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:23:47,094 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:24:18,715 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:24:20,562 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 20:24:20,661 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 20:24:20,685 ] Disconnected from gameserver
[ 2023-07-24 20:24:20,895 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Propolio" )
[ 2023-07-24 20:24:20,902 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:24:20,914 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:24:21,845 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:24:32,568 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:24:33,867 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 20:24:33,991 ] Disconnected from gameserver
[ 2023-07-24 20:24:34,207 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Sorcerer Sample" )
[ 2023-07-24 20:24:34,214 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:24:34,225 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:24:35,150 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:24:54,364 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 20:24:57,810 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 20:24:57,913 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 20:24:57,934 ] Disconnected from gameserver
[ 2023-07-24 20:24:58,156 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 20:24:58,163 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:24:58,182 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 20:24:59,110 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 21:43:06,515 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 21:43:06,637 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 21:43:06,659 ] Disconnected from gameserver
[ 2023-07-24 21:43:06,794 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:31:38,986 ] Using spritesheet cache size of 910
[ 2023-07-24 22:31:39,962 ] All sound assets loaded
[ 2023-07-24 22:31:39,962 ] All sound assets loaded
[ 2023-07-24 22:31:39,962 ] All sound assets loaded
[ 2023-07-24 22:31:41,291 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 22:31:41,724 ] Asset loading complete
[ 2023-07-24 22:31:46,851 ] All sound assets loaded
[ 2023-07-24 22:31:56,032 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:31:58,412 ] BattlEye: "Initialized (v1.246)"
[ 2023-07-24 22:31:58,412 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-07-24 22:31:58,412 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-07-24 22:31:58,524 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 22:31:58,527 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:31:59,045 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:31:59,462 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:39:08,315 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 22:39:08,438 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 22:39:08,469 ] Disconnected from gameserver
[ 2023-07-24 22:41:36,467 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:41:37,953 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 22:41:37,961 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:41:38,480 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:41:38,896 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:41:46,322 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:41:48,565 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 22:41:48,682 ] Disconnected from gameserver
[ 2023-07-24 22:41:48,887 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Propolio" )
[ 2023-07-24 22:41:48,894 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:41:48,914 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:41:49,837 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:41:51,247 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231417 found"
[ 2023-07-24 22:41:51,247 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231359 found"
[ 2023-07-24 22:41:51,247 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231525 found"
[ 2023-07-24 22:41:51,248 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231419 found"
[ 2023-07-24 22:41:51,248 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231360 found"
[ 2023-07-24 22:51:36,291 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:51:38,340 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 22:51:38,449 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 22:51:38,472 ] Disconnected from gameserver
[ 2023-07-24 22:51:38,708 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 22:51:38,716 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:51:38,720 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:51:39,671 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:54:47,102 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 22:54:47,209 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 22:54:47,238 ] Disconnected from gameserver
[ 2023-07-24 22:57:56,729 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:57:57,679 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 22:57:57,686 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:57:57,698 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 22:57:58,628 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 22:58:05,440 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342251368 found"
[ 2023-07-24 22:58:05,441 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342246706 found"
[ 2023-07-24 22:59:06,466 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 22:59:06,584 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 22:59:06,608 ] Disconnected from gameserver
[ 2023-07-24 23:00:17,734 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 23:00:18,682 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 23:00:18,689 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:00:19,215 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:00:19,615 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 23:00:30,040 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342246662 found"
[ 2023-07-24 23:01:15,165 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 23:01:15,305 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 23:01:15,355 ] Disconnected from gameserver
[ 2023-07-24 23:01:51,366 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 23:01:52,485 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 23:01:52,493 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:01:53,445 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 23:01:55,561 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:02:06,368 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342246662 found"
[ 2023-07-24 23:02:06,368 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342246691 found"
[ 2023-07-24 23:06:54,338 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 23:06:54,460 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 23:06:54,494 ] Disconnected from gameserver
[ 2023-07-24 23:07:35,001 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 23:07:36,167 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 23:07:36,174 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:07:36,186 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:07:37,115 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 23:10:30,869 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-24 23:10:30,985 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-24 23:10:31,012 ] Disconnected from gameserver
[ 2023-07-24 23:40:12,660 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-24 23:40:16,115 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-24 23:40:16,116 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:40:16,135 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-24 23:40:17,022 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-25 00:06:51,286 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-25 00:06:51,585 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-25 00:06:51,682 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-25 00:06:51,704 ] Disconnected from gameserver
[ 2023-07-25 00:06:51,899 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-25 00:06:51,909 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-25 00:06:51,925 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-25 00:06:52,850 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-25 00:12:57,160 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-25 00:12:57,443 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-25 00:12:57,546 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-25 00:12:57,569 ] Disconnected from gameserver
[ 2023-07-25 00:12:57,801 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-25 00:12:57,809 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-25 00:12:57,826 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Endless"
[ 2023-07-25 00:12:58,725 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-25 00:14:59,212 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-25 00:14:59,430 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Endless"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-25 00:14:59,539 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2023-07-25 00:14:59,566 ] Disconnected from gameserver
[ 2023-07-25 00:14:59,788 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Administrador" )
[ 2023-07-25 00:14:59,795 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Endless"
